_id,userId,name,email,mobile,dateOfBirth,gender,state,district,city,levelPlayed,representedTeam,height,weight,profilePicture
prof_0329,usr_0329,Shruti Pawar,athlete329@demo.kreedatech.local,+91 8728101470,1998-02-07,female,Delhi,Noida,Sector 137,State,North East United Academy,174,56,https://api.dicebear.com/7.x/avataaars/svg?seed=Shruti%20Pawar
prof_0330,usr_0330,Anirudh Dutta,athlete330@demo.kreedatech.local,+91 9997249579,2005-03-20,male,West Bengal,Kolkata,Ballygunge,State,Maharashtra Athletics Club,178,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Dutta
prof_0331,usr_0331,Priya Chowdhury,athlete331@demo.kreedatech.local,+91 9451058321,2008-07-26,female,Karnataka,Mysore,Vijayanagar,State,Delhi Capitals Academy,178,59,https://api.dicebear.com/7.x/avataaars/svg?seed=Priya%20Chowdhury
prof_0332,usr_0332,Arjun Singh,athlete332@demo.kreedatech.local,+91 9790415247,2005-02-18,male,Bihar,Patna,Boring Road,State,UP Strikers,171,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Arjun%20Singh
prof_0333,usr_0333,Aman Joshi,athlete333@demo.kreedatech.local,+91 7055546984,2000-04-26,male,Maharashtra,Mumbai,Powai,District,Haryana Heroes,165,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Aman%20Joshi
prof_0334,usr_0334,Chetan Mishra,athlete334@demo.kreedatech.local,+91 7011350270,2002-03-12,male,Uttar Pradesh,Lucknow,Aliganj,State,Bengaluru Bulls Youth,165,69,https://api.dicebear.com/7.x/avataaars/svg?seed=Chetan%20Mishra
prof_0335,usr_0335,Avani Shetty,athlete335@demo.kreedatech.local,+91 7033390515,2003-10-25,female,Uttar Pradesh,Varanasi,Sigra,National,Haryana Heroes,177,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Avani%20Shetty
prof_0336,usr_0336,Ayaan Chawla,athlete336@demo.kreedatech.local,+91 9788328920,1996-06-11,male,Telangana,Hyderabad,Gachibowli,District,Haryana Heroes,182,71,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayaan%20Chawla
prof_0337,usr_0337,Prasant Khanna,athlete337@demo.kreedatech.local,+91 9753936011,2005-03-09,male,Bihar,Patna,Boring Road,National,Mumbai Warriors AC,167,78,https://api.dicebear.com/7.x/avataaars/svg?seed=Prasant%20Khanna
prof_0338,usr_0338,Karan Chowdhury,athlete338@demo.kreedatech.local,+91 9444914743,2003-09-11,male,West Bengal,Kolkata,Park Street,State,Tamil Nadu Tigers,172,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Karan%20Chowdhury
prof_0339,usr_0339,Sunita Nayak,athlete339@demo.kreedatech.local,+91 8818877878,2005-02-08,female,Uttar Pradesh,Lucknow,Hazratganj,District,Rajasthan Royals Academy,171,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Sunita%20Nayak
prof_0340,usr_0340,Richa Mukherjee,athlete340@demo.kreedatech.local,+91 9840613741,2005-09-09,female,Telangana,Hyderabad,Jubilee Hills,District,Kerala Blasters Youth,161,56,https://api.dicebear.com/7.x/avataaars/svg?seed=Richa%20Mukherjee
prof_0341,usr_0341,Neha Sharma,athlete341@demo.kreedatech.local,+91 9992523321,2008-09-22,female,Delhi,New Delhi,Connaught Place,State,Kerala Blasters Youth,154,57,https://api.dicebear.com/7.x/avataaars/svg?seed=Neha%20Sharma
prof_0342,usr_0342,Chetan Sethi,athlete342@demo.kreedatech.local,+91 8836783167,1998-03-20,male,Maharashtra,Mumbai,Thane,State,Goa Athletics Association,188,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Chetan%20Sethi
prof_0343,usr_0343,Atharv Nayak,athlete343@demo.kreedatech.local,+91 9378765291,1998-01-01,male,Tamil Nadu,Coimbatore,Peelamedu,District,Bengaluru Bulls Youth,174,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Atharv%20Nayak
prof_0344,usr_0344,Nikhil Shetty,athlete344@demo.kreedatech.local,+91 8758236626,2005-08-25,male,Bihar,Patna,Boring Road,District,North East United Academy,181,69,https://api.dicebear.com/7.x/avataaars/svg?seed=Nikhil%20Shetty
prof_0345,usr_0345,Siddharth Mukherjee,athlete345@demo.kreedatech.local,+91 9877471137,1996-03-19,male,Tamil Nadu,Coimbatore,Gandhipuram,District,Haryana Heroes,180,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Siddharth%20Mukherjee
prof_0346,usr_0346,Anirudh Kapoor,athlete346@demo.kreedatech.local,+91 9386880478,2004-08-08,male,Uttar Pradesh,Varanasi,Sigra,State,Punjab Lions FC,189,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Kapoor
prof_0347,usr_0347,Prasant Tripathi,athlete347@demo.kreedatech.local,+91 8763620875,2005-04-06,male,Karnataka,Mysore,Gokulam,International,Punjab Lions FC,172,69,https://api.dicebear.com/7.x/avataaars/svg?seed=Prasant%20Tripathi
prof_0348,usr_0348,Ananya Sen,athlete348@demo.kreedatech.local,+91 9842687292,1999-12-14,female,Karnataka,Bangalore,Indiranagar,District,Rajasthan Royals Academy,155,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Ananya%20Sen
prof_0349,usr_0349,Ayaan Banerjee,athlete349@demo.kreedatech.local,+91 9360360538,2004-12-05,male,West Bengal,Kolkata,Ballygunge,District,Rajasthan Royals Academy,172,72,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayaan%20Banerjee
prof_0350,usr_0350,Payal Tripathi,athlete350@demo.kreedatech.local,+91 9867283712,2006-04-13,female,Uttar Pradesh,Varanasi,Bhelupur,District,Bengaluru Bulls Youth,173,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Payal%20Tripathi
prof_0351,usr_0351,Dev Malhotra,athlete351@demo.kreedatech.local,+91 9796927700,2004-01-25,male,Bihar,Patna,Kankarbagh,District,Mumbai Warriors AC,185,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Dev%20Malhotra
prof_0352,usr_0352,Harsh Pillai,athlete352@demo.kreedatech.local,+91 9730770349,2001-05-07,male,Delhi,Noida,Greater Noida,State,North East United Academy,166,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Harsh%20Pillai
prof_0353,usr_0353,Swati Nair,athlete353@demo.kreedatech.local,+91 9481995902,2004-09-23,female,Tamil Nadu,Coimbatore,RS Puram,District,Kerala Blasters Youth,158,66,https://api.dicebear.com/7.x/avataaars/svg?seed=Swati%20Nair
prof_0354,usr_0354,Aarav Tripathi,athlete354@demo.kreedatech.local,+91 9997238545,2005-09-04,male,Haryana,Gurugram,Golf Course Road,District,Haryana Heroes,180,85,https://api.dicebear.com/7.x/avataaars/svg?seed=Aarav%20Tripathi
prof_0355,usr_0355,Divya Menon,athlete355@demo.kreedatech.local,+91 9317731238,2005-06-26,female,Haryana,Gurugram,Golf Course Road,State,Hyderabad Strikers,159,60,https://api.dicebear.com/7.x/avataaars/svg?seed=Divya%20Menon
prof_0356,usr_0356,Rahul Khanna,athlete356@demo.kreedatech.local,+91 9416280540,1999-12-13,male,West Bengal,Kolkata,Salt Lake,District,Goa Athletics Association,183,82,https://api.dicebear.com/7.x/avataaars/svg?seed=Rahul%20Khanna
prof_0357,usr_0357,Anita Tiwari,athlete357@demo.kreedatech.local,+91 9373532067,2002-05-21,female,West Bengal,Kolkata,Park Street,District,Bengaluru Bulls Youth,173,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Anita%20Tiwari
prof_0358,usr_0358,Myra Chawla,athlete358@demo.kreedatech.local,+91 8816994514,1999-01-19,female,Maharashtra,Nagpur,Dharampeth,District,Rajasthan Royals Academy,174,68,https://api.dicebear.com/7.x/avataaars/svg?seed=Myra%20Chawla
prof_0359,usr_0359,Manish Sen,athlete359@demo.kreedatech.local,+91 8814754587,1999-09-20,male,West Bengal,Kolkata,Alipore,National,North East United Academy,170,66,https://api.dicebear.com/7.x/avataaars/svg?seed=Manish%20Sen
prof_0360,usr_0360,Dev Malhotra,athlete360@demo.kreedatech.local,+91 7052015149,2002-09-09,male,Telangana,Hyderabad,Madhapur,District,Hyderabad Strikers,172,72,https://api.dicebear.com/7.x/avataaars/svg?seed=Dev%20Malhotra
prof_0361,usr_0361,Rashmi Sen,athlete361@demo.kreedatech.local,+91 9431507255,2000-05-11,female,Uttar Pradesh,Lucknow,Gomti Nagar,National,North East United Academy,169,63,https://api.dicebear.com/7.x/avataaars/svg?seed=Rashmi%20Sen
prof_0362,usr_0362,Prasant Das,athlete362@demo.kreedatech.local,+91 9390015403,1996-07-10,male,Uttar Pradesh,Lucknow,Hazratganj,State,Rajasthan Royals Academy,169,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Prasant%20Das
prof_0363,usr_0363,Gaurav Rao,athlete363@demo.kreedatech.local,+91 9951184589,1998-05-05,male,Bihar,Patna,Rajendra Nagar,District,Bengaluru Bulls Youth,179,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Gaurav%20Rao
prof_0364,usr_0364,Varun Kumar,athlete364@demo.kreedatech.local,+91 9842078904,2007-10-23,male,Bihar,Patna,Rajendra Nagar,District,Delhi Capitals Academy,192,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Varun%20Kumar
prof_0365,usr_0365,Priya Mishra,athlete365@demo.kreedatech.local,+91 9747074454,1998-11-25,female,West Bengal,Kolkata,Alipore,National,Hyderabad Strikers,157,60,https://api.dicebear.com/7.x/avataaars/svg?seed=Priya%20Mishra
prof_0366,usr_0366,Avani Deshmukh,athlete366@demo.kreedatech.local,+91 9753952465,2004-11-22,female,Tamil Nadu,Madurai,KK Nagar,State,Delhi Capitals Academy,173,57,https://api.dicebear.com/7.x/avataaars/svg?seed=Avani%20Deshmukh
prof_0367,usr_0367,Dinesh Gupta,athlete367@demo.kreedatech.local,+91 9483353994,2002-08-03,male,Karnataka,Mysore,Vontikoppal,National,Punjab Lions FC,172,71,https://api.dicebear.com/7.x/avataaars/svg?seed=Dinesh%20Gupta
prof_0368,usr_0368,Nisha Yadav,athlete368@demo.kreedatech.local,+91 8794389463,2008-06-03,female,Uttar Pradesh,Agra,Taj Ganj,State,Kolkata Runners,164,61,https://api.dicebear.com/7.x/avataaars/svg?seed=Nisha%20Yadav
prof_0369,usr_0369,Rohan Tripathi,athlete369@demo.kreedatech.local,+91 9413335829,2000-02-10,male,Maharashtra,Nashik,College Road,District,Maharashtra Athletics Club,189,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Rohan%20Tripathi
prof_0370,usr_0370,Rajesh Mehta,athlete370@demo.kreedatech.local,+91 8784078468,2005-06-04,male,Maharashtra,Nashik,Panchavati,District,Bengaluru Bulls Youth,187,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Rajesh%20Mehta
prof_0371,usr_0371,Rajesh Mukherjee,athlete371@demo.kreedatech.local,+91 8876520551,1999-05-16,male,Punjab,Ludhiana,Civil Lines,State,Kerala Blasters Youth,182,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Rajesh%20Mukherjee
prof_0372,usr_0372,Shreya Pawar,athlete372@demo.kreedatech.local,+91 9871379520,2005-09-08,female,Maharashtra,Nagpur,Dharampeth,State,Rajasthan Royals Academy,165,68,https://api.dicebear.com/7.x/avataaars/svg?seed=Shreya%20Pawar
prof_0373,usr_0373,Sachin Bose,athlete373@demo.kreedatech.local,+91 8722634047,2000-08-03,male,Telangana,Hyderabad,Banjara Hills,District,Bengaluru Bulls Youth,171,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Sachin%20Bose
prof_0374,usr_0374,Shaurya Singh,athlete374@demo.kreedatech.local,+91 9748519905,2008-04-24,male,Uttar Pradesh,Agra,Taj Ganj,District,Kerala Blasters Youth,171,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Shaurya%20Singh
prof_0375,usr_0375,Kunal Sharma,athlete375@demo.kreedatech.local,+91 7014406094,2000-04-24,male,Punjab,Ludhiana,Sarabha Nagar,State,Goa Athletics Association,177,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Kunal%20Sharma
prof_0376,usr_0376,Anita Sen,athlete376@demo.kreedatech.local,+91 9770003800,1996-03-05,female,Delhi,Noida,Sector 18,State,Haryana Heroes,173,67,https://api.dicebear.com/7.x/avataaars/svg?seed=Anita%20Sen
prof_0377,usr_0377,Ayaan Mehta,athlete377@demo.kreedatech.local,+91 9338542179,2007-11-25,male,Bihar,Patna,Kankarbagh,District,Punjab Lions FC,188,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayaan%20Mehta
prof_0378,usr_0378,Krishna Banerjee,athlete378@demo.kreedatech.local,+91 8783519499,2000-09-08,male,Maharashtra,Nashik,Indira Nagar,State,Rajasthan Royals Academy,166,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Krishna%20Banerjee
prof_0379,usr_0379,Alok Mukherjee,athlete379@demo.kreedatech.local,+91 8884800606,2005-11-15,male,Telangana,Hyderabad,Jubilee Hills,District,North East United Academy,184,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Alok%20Mukherjee
prof_0380,usr_0380,Shaurya Gupta,athlete380@demo.kreedatech.local,+91 9338385313,2008-01-15,male,Maharashtra,Nashik,Indira Nagar,National,Kerala Blasters Youth,177,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Shaurya%20Gupta
prof_0381,usr_0381,Anirudh Bhasin,athlete381@demo.kreedatech.local,+91 9764032449,2003-08-16,male,Uttar Pradesh,Lucknow,Gomti Nagar,District,Kerala Blasters Youth,192,84,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Bhasin
prof_0382,usr_0382,Amit Singh,athlete382@demo.kreedatech.local,+91 9860402823,1996-07-08,male,West Bengal,Kolkata,Ballygunge,National,Gujarat Giants Youth,170,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Amit%20Singh
prof_0383,usr_0383,Bhavna Sen,athlete383@demo.kreedatech.local,+91 9817528721,2003-08-01,female,West Bengal,Kolkata,Salt Lake,State,North East United Academy,161,58,https://api.dicebear.com/7.x/avataaars/svg?seed=Bhavna%20Sen
prof_0384,usr_0384,Kartik Mishra,athlete384@demo.kreedatech.local,+91 9723255730,1997-10-24,male,Telangana,Hyderabad,HITECH City,District,Goa Athletics Association,183,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Kartik%20Mishra
prof_0385,usr_0385,Payal Bose,athlete385@demo.kreedatech.local,+91 9334962242,2000-10-14,female,Telangana,Hyderabad,Jubilee Hills,District,Kolkata Runners,155,50,https://api.dicebear.com/7.x/avataaars/svg?seed=Payal%20Bose
prof_0386,usr_0386,Deepika Gupta,athlete386@demo.kreedatech.local,+91 8873582409,2000-06-06,female,Punjab,Ludhiana,Model Town,National,Tamil Nadu Tigers,166,60,https://api.dicebear.com/7.x/avataaars/svg?seed=Deepika%20Gupta
prof_0387,usr_0387,Dev Deshmukh,athlete387@demo.kreedatech.local,+91 8747433432,1997-09-13,male,Karnataka,Bangalore,Koramangala,National,UP Strikers,184,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Dev%20Deshmukh
prof_0388,usr_0388,Richa Patel,athlete388@demo.kreedatech.local,+91 9975604949,2002-04-12,female,Punjab,Ludhiana,Sarabha Nagar,International,North East United Academy,170,59,https://api.dicebear.com/7.x/avataaars/svg?seed=Richa%20Patel
prof_0389,usr_0389,Rohan Dutta,athlete389@demo.kreedatech.local,+91 8716559873,2006-07-18,male,West Bengal,Kolkata,New Town,State,North East United Academy,184,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Rohan%20Dutta
prof_0390,usr_0390,Rohan Verma,athlete390@demo.kreedatech.local,+91 8832969490,1999-04-27,male,Delhi,Noida,Sector 18,District,Kolkata Runners,187,71,https://api.dicebear.com/7.x/avataaars/svg?seed=Rohan%20Verma
prof_0391,usr_0391,Swati Patel,athlete391@demo.kreedatech.local,+91 9334309760,1999-08-19,female,Punjab,Ludhiana,Sarabha Nagar,District,Kolkata Runners,175,61,https://api.dicebear.com/7.x/avataaars/svg?seed=Swati%20Patel
prof_0392,usr_0392,Sakshi Sharma,athlete392@demo.kreedatech.local,+91 8891295196,1998-11-19,female,Karnataka,Mysore,Gokulam,National,Mumbai Warriors AC,170,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Sakshi%20Sharma
prof_0393,usr_0393,Sakshi Pandey,athlete393@demo.kreedatech.local,+91 7069476631,2008-05-22,female,Karnataka,Mangalore,Kadri,State,Haryana Heroes,177,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Sakshi%20Pandey
prof_0394,usr_0394,Neha Bose,athlete394@demo.kreedatech.local,+91 9313192026,2006-08-24,female,Bihar,Patna,Rajendra Nagar,District,Hyderabad Strikers,159,60,https://api.dicebear.com/7.x/avataaars/svg?seed=Neha%20Bose
prof_0395,usr_0395,Aditi Menon,athlete395@demo.kreedatech.local,+91 9756161333,1996-10-27,female,Delhi,New Delhi,Rohini,National,Haryana Heroes,170,58,https://api.dicebear.com/7.x/avataaars/svg?seed=Aditi%20Menon
prof_0396,usr_0396,Sneha Shetty,athlete396@demo.kreedatech.local,+91 8879596520,2007-04-16,female,Karnataka,Bangalore,Electronic City,State,Rajasthan Royals Academy,161,52,https://api.dicebear.com/7.x/avataaars/svg?seed=Sneha%20Shetty
prof_0397,usr_0397,Atharv Malhotra,athlete397@demo.kreedatech.local,+91 9389705784,2005-11-07,male,West Bengal,Kolkata,Park Street,State,Goa Athletics Association,190,86,https://api.dicebear.com/7.x/avataaars/svg?seed=Atharv%20Malhotra
prof_0398,usr_0398,Dinesh Pandey,athlete398@demo.kreedatech.local,+91 7048133289,2006-11-27,male,Tamil Nadu,Chennai,Velachery,District,Goa Athletics Association,184,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Dinesh%20Pandey
prof_0399,usr_0399,Tarun Mehta,athlete399@demo.kreedatech.local,+91 8766093310,2001-06-21,male,Haryana,Gurugram,Golf Course Road,State,Tamil Nadu Tigers,184,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Tarun%20Mehta
prof_0400,usr_0400,Myra Deshmukh,athlete400@demo.kreedatech.local,+91 9727501556,2006-08-19,female,Tamil Nadu,Madurai,Anna Nagar,District,Kerala Blasters Youth,159,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Myra%20Deshmukh
prof_0401,usr_0401,Aman Khanna,athlete401@demo.kreedatech.local,+91 9878904010,2007-11-24,male,Punjab,Amritsar,Ranjit Avenue,District,Hyderabad Strikers,166,66,https://api.dicebear.com/7.x/avataaars/svg?seed=Aman%20Khanna
prof_0402,usr_0402,Yash Khanna,athlete402@demo.kreedatech.local,+91 9411156756,2006-06-26,male,Bihar,Patna,Boring Road,State,UP Strikers,191,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Yash%20Khanna
prof_0403,usr_0403,Aditya Kumar,athlete403@demo.kreedatech.local,+91 8777695049,2001-08-01,male,Delhi,New Delhi,Dwarka,District,Goa Athletics Association,182,78,https://api.dicebear.com/7.x/avataaars/svg?seed=Aditya%20Kumar
prof_0404,usr_0404,Vandana Tiwari,athlete404@demo.kreedatech.local,+91 9324068433,1996-02-24,female,West Bengal,Kolkata,New Town,State,Kerala Blasters Youth,175,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Vandana%20Tiwari
prof_0405,usr_0405,Vihaan Rao,athlete405@demo.kreedatech.local,+91 9752542077,2001-12-27,male,Punjab,Ludhiana,Model Town,District,Gujarat Giants Youth,178,82,https://api.dicebear.com/7.x/avataaars/svg?seed=Vihaan%20Rao
prof_0406,usr_0406,Rahul Gupta,athlete406@demo.kreedatech.local,+91 7034861849,2004-09-18,male,Karnataka,Bangalore,Koramangala,State,Hyderabad Strikers,187,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Rahul%20Gupta
prof_0407,usr_0407,Rajesh Chowdhury,athlete407@demo.kreedatech.local,+91 9731318440,2000-07-20,male,Uttar Pradesh,Lucknow,Aliganj,State,Rajasthan Royals Academy,175,72,https://api.dicebear.com/7.x/avataaars/svg?seed=Rajesh%20Chowdhury
prof_0408,usr_0408,Neeraj Bose,athlete408@demo.kreedatech.local,+91 7098545199,1996-02-21,male,Bihar,Patna,Boring Road,State,Rajasthan Royals Academy,180,85,https://api.dicebear.com/7.x/avataaars/svg?seed=Neeraj%20Bose
prof_0409,usr_0409,Ayush Joshi,athlete409@demo.kreedatech.local,+91 9313116043,1998-07-14,male,Telangana,Hyderabad,HITECH City,District,Punjab Lions FC,170,78,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayush%20Joshi
prof_0410,usr_0410,Vihaan Chawla,athlete410@demo.kreedatech.local,+91 8820887163,2008-06-12,male,Punjab,Amritsar,Ranjit Avenue,National,Rajasthan Royals Academy,174,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Vihaan%20Chawla
prof_0411,usr_0411,Vandana Sharma,athlete411@demo.kreedatech.local,+91 9760592874,2007-12-28,female,Uttar Pradesh,Varanasi,Bhelupur,State,Maharashtra Athletics Club,160,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Vandana%20Sharma
prof_0412,usr_0412,Rohit Patel,athlete412@demo.kreedatech.local,+91 9933996373,1998-10-13,male,Haryana,Gurugram,DLF Phase 5,District,North East United Academy,183,86,https://api.dicebear.com/7.x/avataaars/svg?seed=Rohit%20Patel
prof_0413,usr_0413,Bhavna Bhasin,athlete413@demo.kreedatech.local,+91 8839318902,1996-04-06,female,Maharashtra,Nagpur,Wardha Road,State,Gujarat Giants Youth,176,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Bhavna%20Bhasin
prof_0414,usr_0414,Anushka Yadav,athlete414@demo.kreedatech.local,+91 7016032696,2008-05-28,female,Telangana,Hyderabad,Jubilee Hills,State,Goa Athletics Association,161,60,https://api.dicebear.com/7.x/avataaars/svg?seed=Anushka%20Yadav
prof_0415,usr_0415,Siddharth Tripathi,athlete415@demo.kreedatech.local,+91 9348557227,1997-04-03,male,Delhi,New Delhi,Dwarka,District,Mumbai Warriors AC,173,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Siddharth%20Tripathi
prof_0416,usr_0416,Suman Bhat,athlete416@demo.kreedatech.local,+91 8753860915,1999-02-09,female,Delhi,New Delhi,Rohini,International,North East United Academy,177,58,https://api.dicebear.com/7.x/avataaars/svg?seed=Suman%20Bhat
prof_0417,usr_0417,Vikram Kulkarni,athlete417@demo.kreedatech.local,+91 7062216348,2008-12-24,male,Tamil Nadu,Madurai,Anna Nagar,District,Mumbai Warriors AC,188,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Vikram%20Kulkarni
prof_0418,usr_0418,Suman Menon,athlete418@demo.kreedatech.local,+91 8766012283,2006-11-15,female,Tamil Nadu,Coimbatore,Peelamedu,International,Haryana Heroes,178,66,https://api.dicebear.com/7.x/avataaars/svg?seed=Suman%20Menon
prof_0419,usr_0419,Chahat Sen,athlete419@demo.kreedatech.local,+91 8733484677,1998-12-09,female,Maharashtra,Pune,Viman Nagar,National,Tamil Nadu Tigers,155,59,https://api.dicebear.com/7.x/avataaars/svg?seed=Chahat%20Sen
prof_0420,usr_0420,Anya Menon,athlete420@demo.kreedatech.local,+91 9482414612,2004-12-15,female,Karnataka,Hubli,Gokul Road,District,Delhi Capitals Academy,173,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Anya%20Menon
prof_0421,usr_0421,Vikram Tripathi,athlete421@demo.kreedatech.local,+91 8884281028,2003-12-13,male,Haryana,Gurugram,DLF Phase 5,State,Tamil Nadu Tigers,190,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Vikram%20Tripathi
prof_0422,usr_0422,Kartik Agarwal,athlete422@demo.kreedatech.local,+91 9425208389,2000-05-21,male,Tamil Nadu,Coimbatore,Gandhipuram,National,Punjab Lions FC,186,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Kartik%20Agarwal
prof_0423,usr_0423,Anirudh Bhasin,athlete423@demo.kreedatech.local,+91 9829669942,2008-04-03,male,Maharashtra,Pune,Shivaji Nagar,State,UP Strikers,187,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Bhasin
prof_0424,usr_0424,Tarun Bose,athlete424@demo.kreedatech.local,+91 9335194012,2004-11-06,male,Maharashtra,Mumbai,Thane,District,Maharashtra Athletics Club,192,92,https://api.dicebear.com/7.x/avataaars/svg?seed=Tarun%20Bose
prof_0425,usr_0425,Rishabh Sharma,athlete425@demo.kreedatech.local,+91 9758382839,2006-07-12,male,Telangana,Hyderabad,Gachibowli,District,Gujarat Giants Youth,187,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Rishabh%20Sharma
prof_0426,usr_0426,Anirudh Bhat,athlete426@demo.kreedatech.local,+91 9442509763,2005-11-19,male,Bihar,Patna,Kankarbagh,District,Tamil Nadu Tigers,177,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Bhat
prof_0427,usr_0427,Geeta Nayak,athlete427@demo.kreedatech.local,+91 8870808687,1999-11-07,female,Delhi,New Delhi,Rohini,District,Mumbai Warriors AC,161,55,https://api.dicebear.com/7.x/avataaars/svg?seed=Geeta%20Nayak
prof_0428,usr_0428,Harsh Verma,athlete428@demo.kreedatech.local,+91 9824182455,2007-07-19,male,Haryana,Gurugram,DLF Phase 5,District,Delhi Capitals Academy,185,89,https://api.dicebear.com/7.x/avataaars/svg?seed=Harsh%20Verma
prof_0429,usr_0429,Isha Tiwari,athlete429@demo.kreedatech.local,+91 9463909618,1999-04-07,female,Telangana,Hyderabad,Gachibowli,District,Kerala Blasters Youth,175,58,https://api.dicebear.com/7.x/avataaars/svg?seed=Isha%20Tiwari
prof_0430,usr_0430,Nisha Patel,athlete430@demo.kreedatech.local,+91 7065818954,2000-02-25,female,Delhi,Noida,Greater Noida,State,Mumbai Warriors AC,167,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Nisha%20Patel
prof_0431,usr_0431,Kunal Patil,athlete431@demo.kreedatech.local,+91 9357309832,2002-12-11,male,West Bengal,Kolkata,Ballygunge,District,Maharashtra Athletics Club,176,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Kunal%20Patil
prof_0432,usr_0432,Meera Tiwari,athlete432@demo.kreedatech.local,+91 9999526426,1998-07-19,female,Uttar Pradesh,Lucknow,Aliganj,National,UP Strikers,163,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Meera%20Tiwari
prof_0433,usr_0433,Rahul Rao,athlete433@demo.kreedatech.local,+91 9486101626,1996-02-13,male,Uttar Pradesh,Lucknow,Aliganj,District,Mumbai Warriors AC,172,67,https://api.dicebear.com/7.x/avataaars/svg?seed=Rahul%20Rao
prof_0434,usr_0434,Anirudh Deshmukh,athlete434@demo.kreedatech.local,+91 9788455059,2006-07-08,male,Delhi,Noida,Greater Noida,District,Kolkata Runners,181,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Deshmukh
prof_0435,usr_0435,Reyansh Kulkarni,athlete435@demo.kreedatech.local,+91 8819067129,1997-04-27,male,Tamil Nadu,Madurai,KK Nagar,State,Delhi Capitals Academy,189,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Reyansh%20Kulkarni
prof_0436,usr_0436,Rashmi Malhotra,athlete436@demo.kreedatech.local,+91 9921739759,2004-01-17,female,Delhi,New Delhi,Vasant Kunj,District,Maharashtra Athletics Club,167,60,https://api.dicebear.com/7.x/avataaars/svg?seed=Rashmi%20Malhotra
prof_0437,usr_0437,Dinesh Rao,athlete437@demo.kreedatech.local,+91 7025903533,2003-10-13,male,West Bengal,Kolkata,Salt Lake,National,UP Strikers,183,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Dinesh%20Rao
